id_n,t,v_sig
1,358.89,0.0
1,358.92,0.0
1,358.95,0.0
1,358.98,0.0
1,359.01,0.0
1,359.04,0.0
1,359.07,0.0
1,359.1,0.0
1,359.13,0.0
1,359.16,0.0
1,359.19,0.0
1,359.22,0.0
1,359.25,0.0
1,359.28,0.0
1,359.31,0.0
1,359.34,0.0
1,359.37,0.0
1,359.4,0.0
1,359.43,0.0
1,359.46,0.0
1,359.49,0.0
1,359.52,0.0
1,359.55,0.0
1,359.58,0.0
1,359.61,0.0
1,359.64,0.0
1,359.67,0.0
1,359.7,0.0
1,359.73,0.0
1,359.76,0.0
1,359.79,0.0
1,359.82,0.0
1,359.85,0.0
1,359.88,0.0
1,359.91,0.0
1,359.94,0.0
1,359.97,0.0
1,360.0,0.0
1,360.03,0.0
1,360.06,0.0
1,360.09,0.0
1,360.12,0.0
1,360.15,0.0
1,360.18,0.0
1,360.21,0.0
1,360.24,0.0
1,360.27,0.0
1,360.3,0.0
1,360.33,0.0
1,360.36,0.0
1,360.39,0.0
1,360.42,0.0
1,360.45,0.0
1,360.48,0.0
1,360.51,0.0
1,360.54,0.0
1,360.57,0.0
1,360.6,0.0
1,360.63,0.0
1,360.66,0.0
1,360.69,0.0
1,360.72,0.0
1,360.75,0.0
1,360.78,0.0
1,360.81,0.0
1,360.84,0.0
1,360.87,0.0
1,360.9,0.0
1,360.93,0.0
1,360.96,0.0
1,360.99,0.0
1,361.02,0.0
1,361.05,0.0
1,361.08,0.0
1,361.11,0.0
1,361.14,0.0
1,361.17,0.0
1,361.2,0.0
1,361.23,0.0
1,361.26,0.0
1,361.29,0.0
1,361.32,0.0
1,361.35,0.0
1,361.38,0.0
1,361.41,0.0
1,361.44,0.0
1,361.47,0.0
1,361.5,0.0
1,361.53,0.0
1,361.56,0.0
1,361.59,0.0
1,361.62,0.0
1,361.65,0.0
1,361.68,0.0
1,361.71,0.0
1,361.74,0.0
1,361.77,0.0
1,361.8,0.0
1,361.83,0.0
1,361.86,0.0
1,361.89,0.0
1,361.92,0.0
1,361.95,0.0
1,361.98,0.0
1,362.01,0.0
1,362.04,0.0
1,362.07,0.0
1,362.1,0.0
1,362.13,0.0
1,362.16,0.0
1,362.19,0.0
1,362.22,0.0
1,362.25,0.0
1,362.28,0.0
1,362.31,0.0
1,362.34,0.0
1,362.37,0.0
1,362.4,0.0
1,362.43,0.0
1,362.46,0.0
1,362.49,0.0
1,362.52,0.0
1,362.55,0.0
1,362.58,0.0
1,362.61,0.0
1,362.64,0.0
1,362.67,0.0
1,362.7,0.0
1,362.73,0.0
1,362.76,0.0
1,362.79,0.0
1,362.82,0.0
1,362.85,0.0
1,362.88,0.0
1,362.91,0.0
1,362.94,0.0
1,362.97,0.0
1,363.0,0.0
1,363.03,0.0
1,363.06,0.0
1,363.09,0.0
1,363.12,0.0
1,363.15,0.0
1,363.18,0.0
1,363.21,0.0
1,363.24,0.0
1,363.27,0.0
1,363.3,0.0
1,363.33,0.0
1,363.36,0.0
1,363.39,0.0
1,363.42,0.0
1,363.45,0.0
1,363.48,0.0
1,363.51,0.0
1,363.54,0.0
1,363.57,0.0
1,363.6,0.0
1,363.63,0.0
1,363.66,0.0
1,363.69,0.0
1,363.72,0.0
1,363.75,0.0
1,363.78,0.0
1,363.81,0.0
1,363.84,0.0
1,363.87,0.0
1,363.9,0.0
1,363.93,0.0
1,363.96,0.0
1,363.99,0.0
1,364.02,0.0
1,364.05,0.0
1,364.08,0.0
1,364.11,0.0
1,364.14,0.0
1,364.17,0.0
1,364.2,0.0
1,364.23,0.0
1,364.26,0.0
1,364.29,0.0
1,364.32,0.0
1,364.35,0.0
1,364.38,0.0
1,364.41,0.0
1,364.44,0.0
1,364.47,0.0
1,364.5,0.0
1,364.53,0.0
1,364.56,0.0
1,364.59,0.0
1,364.62,0.0
1,364.65,0.0
1,364.68,0.0
1,364.71,0.0
1,364.74,0.0
1,364.77,0.0
1,364.8,0.0
1,364.83,0.0
1,364.86,0.0
1,364.89,0.0
1,364.92,0.0
1,364.95,0.0
1,364.98,0.0
1,365.01,0.0
1,365.04,0.0
1,365.07,0.0
1,365.1,0.0
1,365.13,0.0
1,365.16,0.0
1,365.19,0.0
1,365.22,0.0
1,365.25,0.0
1,365.28,0.0
1,365.31,0.0
1,365.34,0.0
1,365.37,0.0
1,365.4,0.0
1,365.43,0.0
1,365.46,0.0
1,365.49,0.0
1,365.52,0.0
1,365.55,0.0
1,365.58,0.0
1,365.61,0.0
1,365.64,0.0
1,365.67,0.0
1,365.7,0.0
1,365.73,0.0
1,365.76,0.0
1,365.79,0.0
1,365.82,0.0
1,365.85,0.0
1,365.88,0.0
1,365.91,0.0
1,365.94,0.0
1,365.97,0.0
1,366.0,0.0
1,366.03,0.0
1,366.06,0.0
1,366.09,0.0
1,366.12,0.0
1,366.15,0.0
1,366.18,0.0
1,366.21,0.0
1,366.24,0.0
1,366.27,0.0
1,366.3,0.0
1,366.33,0.0
1,366.36,0.0
1,366.39,0.0
1,366.42,0.0
1,366.45,0.0
1,366.48,0.0
1,366.51,0.0
1,366.54,0.0
1,366.57,0.0
1,366.6,0.0
1,366.63,0.0
1,366.66,0.0
1,366.69,0.0
1,366.72,0.0
1,366.75,0.0
1,366.78,0.0
1,366.81,0.0
1,366.84,0.0
1,366.87,0.0
1,366.9,0.0
1,366.93,0.0
1,366.96,0.0
1,366.99,0.0
1,367.02,0.0
1,367.05,0.0
1,367.08,0.0
1,367.11,0.0
1,367.14,0.0
1,367.17,0.0
1,367.2,0.0
1,367.23,0.0
1,367.26,0.0
1,367.29,0.0
1,367.32,0.0
1,367.35,0.0
1,367.38,0.0
1,367.41,0.0
1,367.44,0.0
1,367.47,0.0
1,367.5,0.0
1,367.53,0.0
1,367.56,0.0
1,367.59,0.0
1,367.62,0.0
1,367.65,0.0
1,367.68,0.0
1,367.71,0.0
1,367.74,0.0
1,367.77,0.0
1,367.8,0.0
1,367.83,0.0
1,367.86,0.0
1,367.89,0.0
1,367.92,0.0
1,367.95,0.0
1,367.98,0.0
1,368.01,0.0
1,368.04,0.0
1,368.07,0.0
1,368.1,0.0
1,368.13,0.0
1,368.16,0.0
1,368.19,0.0
1,368.22,0.0
1,368.25,0.0
1,368.28,0.0
1,368.31,0.0
1,368.34,0.0
1,368.37,0.0
1,368.4,0.0
1,368.43,0.0
1,368.46,0.0
1,368.49,0.0
1,368.52,0.0
1,368.55,0.0
1,368.58,0.0
1,368.61,0.0
1,368.64,0.0
1,368.67,0.0
1,368.7,0.0
1,368.73,0.0
1,368.76,0.0
1,368.79,0.0
1,368.82,0.0
1,368.85,0.0
1,368.88,0.0
1,368.91,0.0
1,368.94,0.0
1,368.97,0.0
1,369.0,0.0
1,369.03,0.0
1,369.06,0.0
1,369.09,0.0
1,369.12,0.0
1,369.15,0.0
1,369.18,0.0
1,369.21,0.0
1,369.24,0.0
1,369.27,0.0
1,369.3,0.0
1,369.33,0.0
1,369.36,0.0
1,369.39,0.0
1,369.42,0.0
1,369.45,0.0
1,369.48,0.0
1,369.51,0.0
1,369.54,0.0
1,369.57,0.0
1,369.6,0.0
1,369.63,0.0
1,369.66,0.0
1,369.69,0.0
1,369.72,0.0
1,369.75,0.0
1,369.78,0.0
1,369.81,0.0
1,369.84,0.0
1,369.87,0.0
1,369.9,0.0
1,369.93,0.0
1,369.96,0.0
1,369.99,0.0
1,370.02,0.0
1,370.05,0.0
1,370.08,0.0
1,370.11,0.0
1,370.14,0.0
1,370.17,0.0
1,370.2,0.0
1,370.23,0.0
1,370.26,0.0
1,370.29,0.0
1,370.32,0.0
1,370.35,0.0
1,370.38,0.0
1,370.41,0.0
1,370.44,0.0
1,370.47,0.0
1,370.5,0.0
1,370.53,0.0
1,370.56,0.0
1,370.59,0.0
1,370.62,0.0
1,370.65,0.0
1,370.68,0.0
1,370.71,0.0
1,370.74,0.0
1,370.77,0.0
1,370.8,0.0
1,370.83,0.0
1,370.86,0.0
1,370.89,0.0
1,370.92,0.0
1,370.95,0.0
1,370.98,0.0
1,371.01,0.0
1,371.04,0.0
1,371.07,0.0
1,371.1,0.0
1,371.13,0.0
1,371.16,0.0
1,371.19,0.0
1,371.22,0.0
1,371.25,0.0
1,371.28,0.0
1,371.31,0.0
1,371.34,0.0
1,371.37,0.0
1,371.4,0.0
1,371.43,0.0
1,371.46,0.0
1,371.49,0.0
1,371.52,0.0
1,371.55,0.0
1,371.58,0.0
1,371.61,0.0
1,371.64,0.0
1,371.67,0.0
1,371.7,0.0
1,371.73,0.0
1,371.76,0.0
1,371.79,0.0
1,371.82,0.0
1,371.85,0.0
1,371.88,0.0
1,371.91,0.0
1,371.94,0.0
1,371.97,0.0
1,372.0,0.0
1,372.03,0.0
1,372.06,0.0
1,372.09,0.0
1,372.12,0.0
1,372.15,0.0
1,372.18,0.0
1,372.21,0.0
1,372.24,0.0
1,372.27,0.0
1,372.3,0.0
1,372.33,0.0
1,372.36,0.0
1,372.39,0.0
1,372.42,0.0
1,372.45,0.0
1,372.48,0.0
1,372.51,0.0
1,372.54,0.0
1,372.57,0.0
1,372.6,0.0
1,372.63,0.0
1,372.66,0.0
1,372.69,0.0
1,372.72,0.0
1,372.75,0.0
1,372.78,0.0
1,372.81,0.0
1,372.84,0.0
1,372.87,0.0
1,372.9,0.0
1,372.93,0.0
1,372.96,0.0
1,372.99,0.0
1,373.02,0.0
1,373.05,0.0
1,373.08,0.0
1,373.11,0.0
1,373.14,0.0
1,373.17,0.0
1,373.2,0.0
1,373.23,0.0
1,373.26,0.0
1,373.29,0.0
1,373.32,0.0
1,373.35,0.0
1,373.38,0.0
1,373.41,0.0
1,373.44,0.0
1,373.47,0.0
1,373.5,0.0
1,373.53,0.0
1,373.56,0.0
1,373.59,0.0
1,373.62,0.0
1,373.65,0.0
1,373.68,0.0
1,373.71,0.0
1,373.74,0.0
1,373.77,0.0
1,373.8,0.0
1,373.83,0.0
1,373.86,0.0
1,373.89,0.0
1,373.92,0.0
1,373.95,0.0
1,373.98,0.0
1,374.01,0.0
1,374.04,0.0
1,374.07,0.0
1,374.1,0.0
1,374.13,0.0
1,374.16,0.0
1,374.19,0.0
1,374.22,0.0
1,374.25,0.0
1,374.28,0.0
1,374.31,0.0
1,374.34,0.0
1,374.37,0.0
1,374.4,0.0
1,374.43,0.0
1,374.46,0.0
1,374.49,0.0
1,374.52,0.0
1,374.55,0.0
1,374.58,0.0
1,374.61,0.0
1,374.64,0.0
1,374.67,0.0
1,374.7,0.0
1,374.73,0.0
1,374.76,0.0
1,374.79,0.0
1,374.82,0.0
1,374.85,0.0
1,374.88,0.0
1,374.91,0.0
1,374.94,0.0
1,374.97,0.0
1,375.0,0.0
1,375.03,0.0
1,375.06,0.0
1,375.09,0.0
1,375.12,0.0
1,375.15,0.0
1,375.18,0.0
1,375.21,0.0
1,375.24,0.0
1,375.27,0.0
1,375.3,0.0
1,375.33,0.0
1,375.36,0.0
1,375.39,0.0
1,375.42,0.0
1,375.45,0.0
1,375.48,0.0
1,375.51,0.0
1,375.54,0.0
1,375.57,0.0
1,375.6,0.0
1,375.63,0.0
1,375.66,0.0
1,375.69,0.0
1,375.72,0.0
1,375.75,0.0
1,375.78,0.0
1,375.81,0.0
1,375.84,0.0
1,375.87,0.0
1,375.9,0.0
1,375.93,0.0
1,375.96,0.0
1,375.99,0.0
1,376.02,0.0
1,376.05,0.0
1,376.08,0.0
1,376.11,0.0
1,376.14,0.0
1,376.17,0.0
1,376.2,0.0
1,376.23,0.0
1,376.26,0.0
1,376.29,0.0
1,376.32,0.0
1,376.35,0.0
1,376.38,0.0
1,376.41,0.0
1,376.44,0.0
1,376.47,0.0
1,376.5,0.0
1,376.53,0.0
1,376.56,0.0
1,376.59,0.0
1,376.62,0.0
1,376.65,0.0
1,376.68,0.0
1,376.71,0.0
1,376.74,0.0
1,376.77,0.0
1,376.8,0.0
1,376.83,0.0
1,376.86,0.0
1,376.89,0.0
1,376.92,0.0
1,376.95,0.0
1,376.98,0.0
1,377.01,0.0
1,377.04,0.0
1,377.07,0.0
1,377.1,0.0
1,377.13,0.0
1,377.16,0.0
1,377.19,0.0
1,377.22,0.0
1,377.25,0.0
1,377.28,0.0
1,377.31,0.0
1,377.34,0.0
1,377.37,0.0
1,377.4,0.0
1,377.43,0.0
1,377.46,0.0
1,377.49,0.0
1,377.52,0.0
1,377.55,0.0
1,377.58,0.0
1,377.61,0.0
1,377.64,0.0
1,377.67,0.0
1,377.7,0.0
1,377.73,0.0
1,377.76,0.0
1,377.79,0.0
1,377.82,0.0
1,377.85,0.0
1,377.88,0.0
1,377.91,0.0
1,377.94,0.0
1,377.97,0.0
1,378.0,0.0
1,378.03,0.0
1,378.06,0.0
1,378.09,0.0
1,378.12,0.0
1,378.15,0.0
1,378.18,0.0
1,378.21,0.0
1,378.24,0.0
1,378.27,0.0
1,378.3,0.0
1,378.33,0.0
1,378.36,0.0
1,378.39,0.0
1,378.42,0.0
1,378.45,0.0
1,378.48,0.0
1,378.51,0.0
1,378.54,0.0
1,378.57,0.0
1,378.6,0.0
1,378.63,0.0
1,378.66,0.0
1,378.69,0.0
1,378.72,0.0
1,378.75,0.0
1,378.78,0.0
1,378.81,0.0
1,378.84,0.0
1,378.87,0.0
1,378.9,0.0
1,378.93,0.0
1,378.96,0.0
1,378.99,0.0
1,379.02,0.0
1,379.05,0.0
1,379.08,0.0
1,379.11,0.0
1,379.14,0.0
1,379.17,0.0
1,379.2,0.0
1,379.23,0.0
1,379.26,0.0
1,379.29,0.0
1,379.32,0.0
1,379.35,0.0
1,379.38,0.0
1,379.41,0.0
1,379.44,0.0
1,379.47,0.0
1,379.5,0.0
1,379.53,0.0
1,379.56,0.0
1,379.59,0.0
1,379.62,0.0
1,379.65,0.0
1,379.68,0.0
1,379.71,0.0
1,379.74,0.0
1,379.77,0.0
1,379.8,0.0
1,379.83,0.0
1,379.86,0.0
1,379.89,0.0
1,379.92,0.0
1,379.95,0.0
1,379.98,0.0
1,380.01,0.0
1,380.04,0.0
1,380.07,0.0
1,380.1,0.0
1,380.13,0.0
1,380.16,0.0
1,380.19,0.0
1,380.22,0.0
1,380.25,0.0
1,380.28,0.0
1,380.31,0.0
1,380.34,0.0
1,380.37,0.0
1,380.4,0.0
1,380.43,0.0
1,380.46,0.0
1,380.49,0.0
1,380.52,0.0
1,380.55,0.0
1,380.58,0.0
1,380.61,0.0
1,380.64,0.0
1,380.67,0.0
1,380.7,0.0
1,380.73,0.0
1,380.76,0.0
1,380.79,0.0
1,380.82,0.0
1,380.85,0.0
1,380.88,0.0
1,380.91,0.0
1,380.94,0.0
1,380.97,0.0
1,381.0,0.0
1,381.03,0.0
1,381.06,0.0
1,381.09,0.0
1,381.12,0.0
1,381.15,0.0
1,381.18,0.0
1,381.21,0.0
1,381.24,0.0
1,381.27,0.0
1,381.3,0.0
1,381.33,0.0
1,381.36,0.0
1,381.39,0.0
1,381.42,0.0
1,381.45,0.0
1,381.48,0.0
1,381.51,0.0
1,381.54,0.0
1,381.57,0.0
1,381.6,0.0
1,381.63,0.0
1,381.66,0.0
1,381.69,0.0
1,381.72,0.0
1,381.75,0.0
1,381.78,0.0
1,381.81,0.0
1,381.84,0.0
1,381.87,0.0
1,381.9,0.0
1,381.93,0.0
1,381.96,0.0
1,381.99,0.0
1,382.02,0.0
1,382.05,0.0
1,382.08,0.0
1,382.11,0.0
1,382.14,0.0
1,382.17,0.0
1,382.2,0.0
1,382.23,0.0
1,382.26,0.0
1,382.29,0.0
1,382.32,0.0
1,382.35,0.0
1,382.38,0.0
1,382.41,0.0
1,382.44,0.0
1,382.47,0.0
1,382.5,0.0
1,382.53,0.0
1,382.56,0.0
1,382.59,0.0
1,382.62,0.0
1,382.65,0.0
1,382.68,0.0
1,382.71,0.0
1,382.74,0.0
1,382.77,0.0
1,382.8,0.0
1,382.83,0.0
1,382.86,0.0
1,382.89,0.0
1,382.92,0.0
1,382.95,0.0
1,382.98,0.0
1,383.01,0.0
1,383.04,0.0
1,383.07,0.0
1,383.1,0.0
1,383.13,0.0
1,383.16,0.0
1,383.19,0.0
1,383.22,0.0
1,383.25,0.0
1,383.28,0.0
1,383.31,0.0
1,383.34,0.0
1,383.37,0.0
1,383.4,0.0
1,383.43,0.0
1,383.46,0.0
1,383.49,0.0
1,383.52,0.0
1,383.55,0.0
1,383.58,0.0
1,383.61,0.0
1,383.64,0.0
1,383.67,0.0
1,383.7,0.0
1,383.73,0.0
1,383.76,0.0
1,383.79,0.0
1,383.82,0.0
1,383.85,0.0
1,383.88,0.0
1,383.91,0.0
1,383.94,0.0
1,383.97,0.0
1,384.0,0.0
1,384.03,0.0
1,384.06,0.0
1,384.09,0.0
1,384.12,0.0
1,384.15,0.0
1,384.18,0.0
1,384.21,0.0
1,384.24,0.0
1,384.27,0.0
1,384.3,0.0
1,384.33,0.0
1,384.36,0.0
1,384.39,0.0
1,384.42,0.0
1,384.45,0.0
1,384.48,0.0
1,384.51,0.0
1,384.54,0.0
1,384.57,0.0
1,384.6,0.0
1,384.63,0.0
1,384.66,0.0
1,384.69,0.0
1,384.72,0.0
1,384.75,0.0
1,384.78,0.0
1,384.81,0.0
1,384.84,0.0
1,384.87,0.0
1,384.9,0.0
1,384.93,0.0
1,384.96,0.0
1,384.99,0.0
1,385.02,0.0
1,385.05,0.0
1,385.08,0.0
1,385.11,0.0
1,385.14,0.0
1,385.17,0.0
1,385.2,0.0
1,385.23,0.0
1,385.26,0.0
1,385.29,0.0
1,385.32,0.0
1,385.35,0.0
1,385.38,0.0
1,385.41,0.0
1,385.44,0.0
1,385.47,0.0
1,385.5,0.0
1,385.53,0.0
1,385.56,0.0
1,385.59,0.0
1,385.62,0.0
1,385.65,0.0
1,385.68,0.0
1,385.71,0.0
1,385.74,0.0
1,385.77,0.0
1,385.8,0.0
1,385.83,0.0
1,385.86,0.0
1,385.89,0.0
1,385.92,0.0
1,385.95,0.0
1,385.98,0.0
1,386.01,0.0
1,386.04,0.0
1,386.07,0.0
1,386.1,0.0
1,386.13,0.0
1,386.16,0.0
1,386.19,0.0
1,386.22,0.0
1,386.25,0.0
1,386.28,0.0
1,386.31,0.0
1,386.34,0.0
1,386.37,0.0
1,386.4,0.0
1,386.43,0.0
1,386.46,0.0
1,386.49,0.0
1,386.52,0.0
1,386.55,0.0
1,386.58,0.0
1,386.61,0.0
1,386.64,0.0
1,386.67,0.0
1,386.7,0.0
1,386.73,0.0
1,386.76,0.0
1,386.79,0.0
1,386.82,0.0
1,386.85,0.0
1,386.88,0.0
1,386.91,0.0
1,386.94,0.0
1,386.97,0.0
1,387.0,0.0
1,387.03,0.0
1,387.06,0.0
1,387.09,0.0
1,387.12,0.0
1,387.15,0.0
1,387.18,0.0
1,387.21,0.0
1,387.24,0.0
1,387.27,0.0
1,387.3,0.0
1,387.33,0.0
1,387.36,0.0
1,387.39,0.0
1,387.42,0.0
1,387.45,0.0
1,387.48,0.0
1,387.51,0.0
1,387.54,0.0
1,387.57,0.0
1,387.6,0.0
1,387.63,0.0
1,387.66,0.0
1,387.69,0.0
1,387.72,0.0
1,387.75,0.0
1,387.78,0.0
1,387.81,0.0
1,387.84,0.0
1,387.87,0.0
1,387.9,0.0
1,387.93,0.0
1,387.96,0.0
1,387.99,0.0
1,388.02,0.0
1,388.05,0.0
1,388.08,0.0
1,388.11,0.0
1,388.14,0.0
1,388.17,0.0
1,388.2,0.0
1,388.23,0.0
1,388.26,0.0
1,388.29,0.0
1,388.32,0.0
1,388.35,0.0
1,388.38,0.0
1,388.41,0.0
1,388.44,0.0
1,388.47,0.0
1,388.5,0.0
1,388.53,0.0
1,388.56,0.0
1,388.59,0.0
1,388.62,0.0
1,388.65,0.0
1,388.68,0.0
1,388.71,0.0
1,388.74,0.0
1,388.77,0.0
1,388.8,0.0
1,388.83,0.0
1,388.86,0.0
1,388.89,0.0
1,388.92,0.0
1,388.95,0.0
1,388.98,0.0
1,389.01,0.0
1,389.04,0.0
1,389.07,0.0
1,389.1,0.0
1,389.13,0.0
1,389.16,0.0
1,389.19,0.0
1,389.22,0.0
1,389.25,0.0
1,389.28,0.0
1,389.31,0.0
1,389.34,0.0
1,389.37,0.0
1,389.4,0.0
1,389.43,0.0
1,389.46,0.0
1,389.49,0.0
1,389.52,0.0
1,389.55,0.0
1,389.58,0.0
1,389.61,0.0
1,389.64,0.0
1,389.67,0.0
1,389.7,0.0
1,389.73,0.0
1,389.76,0.0
1,389.79,0.0
1,389.82,0.0
1,389.85,0.0
1,389.88,0.0
1,389.91,0.0
1,389.94,0.0
1,389.97,0.0
1,390.0,0.0
1,390.03,0.0
1,390.06,0.0
1,390.09,0.0
1,390.12,0.0
1,390.15,0.0
1,390.18,0.0
1,390.21,0.0
1,390.24,0.0
1,390.27,0.0
1,390.3,0.0
1,390.33,0.0
1,390.36,0.0
1,390.39,0.0
1,390.42,0.0
1,390.45,0.0
1,390.48,0.0
1,390.51,0.0
1,390.54,0.0
1,390.57,0.0
1,390.6,0.0
1,390.63,0.0
1,390.66,0.0
1,390.69,0.0
1,390.72,0.0
1,390.75,0.0
1,390.78,0.0
1,390.81,0.0
1,390.84,0.0
1,390.87,0.0
1,390.9,0.0
1,390.93,0.0
1,390.96,0.0
1,390.99,0.0
1,391.02,0.0
1,391.05,0.0
1,391.08,0.0
1,391.11,0.0
1,391.14,0.0
1,391.17,0.0
1,391.2,0.0
1,391.23,0.0
1,391.26,0.0
1,391.29,0.0
1,391.32,0.0
1,391.35,0.0
1,391.38,0.0
1,391.41,0.0
1,391.44,0.0
1,391.47,0.0
1,391.5,0.0
1,391.53,0.0
1,391.56,0.0
1,391.59,0.0
1,391.62,0.0
1,391.65,0.0
1,391.68,0.0
1,391.71,0.0
1,391.74,0.0
1,391.77,0.0
1,391.8,0.0
1,391.83,0.0
1,391.86,0.0
1,391.89,0.0
1,391.92,0.0
1,391.95,0.0
1,391.98,0.0
1,392.01,0.0
1,392.04,0.0
1,392.07,0.0
1,392.1,0.0
1,392.13,0.0
1,392.16,0.0
1,392.19,0.0
1,392.22,0.0
1,392.25,0.0
1,392.28,0.0
1,392.31,0.0
1,392.34,0.0
1,392.37,0.0
1,392.4,0.0
1,392.43,0.0
1,392.46,0.0
1,392.49,0.0
1,392.52,0.0
1,392.55,0.0
1,392.58,0.0
1,392.61,0.0
1,392.64,0.0
1,392.67,0.0
1,392.7,0.0
1,392.73,0.0
1,392.76,0.0
1,392.79,0.0
1,392.82,0.0
1,392.85,0.0
1,392.88,0.0
1,392.91,0.0
1,392.94,0.0
1,392.97,0.0
1,393.0,0.0
1,393.03,0.0
1,393.06,0.0
1,393.09,0.0
1,393.12,0.0
1,393.15,0.0
1,393.18,0.0
1,393.21,0.0
1,393.24,0.0
1,393.27,0.0
1,393.3,0.0
1,393.33,0.0
1,393.36,0.0
1,393.39,0.0
1,393.42,0.0
1,393.45,0.0
1,393.48,0.0
1,393.51,0.0
1,393.54,0.0
1,393.57,0.0
1,393.6,0.0
1,393.63,65.23280274956178
1,393.66,122.20075458482312
1,393.69,142.48852249037375
1,393.72,153.55662427856572
1,393.75,160.07215768783277
1,393.78,163.85246008949127
1,393.81,165.81647593491326
1,393.84,166.49904270593288
1,393.87,166.24052611683956
1,393.9,165.27139500445003
1,393.93,163.7549907179669
1,393.96,161.81119524117716
1,393.99,159.53045245426728
1,394.02,156.9825307336545
1,394.05,154.22224060236286
1,394.08,151.29330067274825
1,394.11,148.23103080548518
1,394.14,145.0642765764403
1,394.17,141.8168149178219
1,394.2,138.50840058085242
1,394.23,135.15555836562908
1,394.26,131.77219184703475
1,394.29,128.3700573276873
1,394.32,124.95913725808363
1,394.35,121.54793761012581
1,394.38,118.14372699439805
1,394.41,114.75273063463271
1,394.44,111.380288992205
1,394.47,108.03098844249557
1,394.5,104.70876965893822
1,394.53,101.4170180710465
1,394.56,98.15863979824249
1,394.59,94.93612573360915
1,394.62,91.75160589601882
1,394.65,88.60689574217669
1,394.68,85.50353579809823
1,394.71,82.44282571052275
1,394.74,79.42585361395953
1,394.77,76.4535215472305
1,394.8,73.52656752343458
1,394.83,70.6455847535062
1,394.86,67.8110384390073
1,394.89,65.02328048174174
1,394.92,62.28256240153868
1,394.95,59.58904670796677
1,394.98,56.94281693368869
1,395.01,54.343886505807745
1,395.04,51.79220660562769
1,395.07,49.28767314515717
1,395.1,46.83013297071628
1,395.13,44.41938938828678
1,395.16,42.05520709255438
1,395.19,39.73731657026085
1,395.22,37.46541803940702
1,395.25,35.23918497756148
1,395.28,33.05826728597364
1,395.31,30.92229413004247
1,395.34,28.830876491917728
1,395.37,26.783609466386604
1,395.4,24.78007432769947
1,395.43,22.819840391463973
1,395.46,20.902466693156445
1,395.49,19.027503502082375
1,395.52,17.194493687704533
1,395.55,15.402973953139377
1,395.58,13.652475949198895
1,395.61,11.94252728068329
1,395.64,10.272652415573724
1,395.67,8.642373506438739
1,395.7,7.051211132563672
1,395.73,5.4986849703159475
1,395.76,3.98431439849134
1,395.79,2.507619044798237
1,395.82,1.0681192788586924
1,395.85,-0.3346633432539936
1,395.88,-1.7012056785904783
1,395.91,-3.0319826369192726
1,395.94,-4.3274668568019425
1,395.97,-5.5881284147941575
1,396.0,-6.814434564887362
1,396.03,-8.006849505428326
1,396.06,-9.165834171155485
1,396.09,-10.291846048067544
1,396.12,-11.385339009186811
1,396.15,-12.44676316932094
1,396.18,-13.476564757227683
1,396.21,-14.47518600360429
1,396.24,-15.443065043584358
1,396.27,-16.380635832422296
1,396.3,-17.288328073277416
1,396.33,-18.166567155990375
1,396.36,-19.015774105950236
1,396.39,-19.836365542121214
1,396.42,-20.62875364347946
1,396.45,-21.393346123085056
1,396.48,-22.130546209134362
1,396.51,-22.840752632391514
1,396.54,-23.524359619398183
1,396.57,-24.181756890988517
1,396.6,-24.813329665590956
1,396.63,-25.41945866692329
1,396.66,-26.00052013564058
1,396.69,-26.556885844608036
1,396.72,-27.08892311742398
1,396.75,-27.5969948499189
1,396.78,-28.08145953431148
1,396.81,-28.542671285792753
1,396.84,-28.980979871266545
1,396.87,-29.396730740054068
1,396.9,-29.79026505633199
1,396.93,-30.161919733142806
1,396.96,-30.51202746778031
1,396.99,-30.840916778416194
1,397.02,-31.148912041799036
1,397.05,-31.436333531913853
1,397.08,-31.70349745945842
1,397.11,-31.950716012042747
1,397.14,-32.178297394989606
1,397.17,-32.386545872656924
1,397.2,-32.57576181018159
1,397.23,-32.746241715570044
1,397.26,-32.89827828206394
1,397.29,-33.03216043070525
1,397.32,-33.148173353047916
1,397.35,-33.24659855395035
1,397.38,-33.327713894404376
1,397.41,-33.391793634346
1,397.44,-33.439108475410315
1,397.47,-33.469925603585715
1,397.5,-33.48450873173503
1,397.53,-33.483118141947635
1,397.56,-33.46601072769412
1,397.59,-33.43344003575561
1,397.62,-33.38565630790248
1,397.65,-33.32290652230142
1,397.68,-33.24543443462842
1,397.71,-33.153480618872464
1,397.74,-33.047282507809804
1,397.77,-32.92707443313873
1,397.8,-32.7930876652564
1,397.83,-32.645550452672644
1,397.86,-32.48468806104301
1,397.89,-32.31072281182055
1,397.92,-32.12387412050973
1,397.95,-31.924358534523268
1,397.98,-31.71238977063322
1,398.01,-31.488178752007823
1,398.04,-31.25193364483937
1,398.07,-31.003859894547702
1,398.1,-30.74416026157052
1,398.13,-30.473034856724045
1,398.16,-30.19068117614826
1,398.19,-29.897294135819973
1,398.22,-29.593066105650156
1,398.25,-29.278186943148864
1,398.28,-28.952844026676004
1,398.31,-28.617222288260923
1,398.34,-28.27150424601106
1,398.37,-27.915870036092272
1,398.4,-27.550497444302813
1,398.43,-27.175561937222557
1,398.46,-26.791236692961963
1,398.49,-26.397692631490834
1,398.52,-25.995098444573507
1,398.55,-25.583620625289704
